id,Song,Year,Set,Duration,Cluster
27446,Quinn the Eskimo,2013-10-19,E,336875,2
27410,Ocelot,2013-10-18,1,548963,2
20111,Sand,1999-12-13,2,1400581,2
27503,Alaska,2013-10-23,2,548389,2
27539,Stash,2013-10-26,1,701858,2
27513,Cities,2013-10-25,1,374413,2
27524,Dirt,2013-10-25,2,310727,2
27528,Run Like an Antelope,2013-10-25,2,623856,2
27553,Ocelot,2013-10-27,1,510981,2
27565,Birds of a Feather,2013-10-27,2,409260,2
27555,Halfway to the Moon,2013-10-27,1,413440,2
30312,David Bowie,2015-08-11,1,709016,2
30313,Farmhouse,2015-08-11,1,273554,2
14413,Weekapaug Groove,1990-05-23,E,140487,2
30315,Ghost,2015-08-11,1,739657,2
26224,Weekapaug Groove,2012-12-31,1,455053,2
27662,Waves,2013-11-02,2,432013,2
27648,Ocelot,2013-11-02,1,589218,2
27650,Sample in a Jar,2013-11-02,1,291370,2
27652,46 Days,2013-11-02,1,430289,2
27656,Mike's Song,2013-11-02,1,468741,2
27657,I Am Hydrogen,2013-11-02,1,162664,2
27659,Down with Disease,2013-11-02,2,981473,2
27661,Roggae,2013-11-02,2,457404,2
27664,Julius,2013-11-02,2,503980,2
28857,Mike's Song,2014-07-09,2,494602,2
160,Alumni Blues,1987-02-13,1,89548,2
23514,Makisupa Policeman,2010-10-10,2,57652,2
27665,Backwards Down the Number Line,2013-11-02,2,436846,2
27666,Character Zero,2013-11-02,2,380656,2
30317,Fuego,2015-08-11,2,980454,2
20501,Weekapaug Groove,2000-10-07,1,539455,2
8044,McGrupp and the Watchful Hosemasters,1988-07-11,E,562181,2
29154,Tweezer,2014-08-01,2,670093,2
28695,Bouncing Around the Room,2013-07-06,1,233900,2
23086,Hold Your Head Up,2009-08-16,2,73874,2
24844,Hold Your Head Up,2011-08-08,2,73874,2
30319,46 Days,2015-08-11,2,496170,2
30320,Taste,2015-08-11,2,464980,2
23801,She Caught the Katy and Left Me a Mule to Ride,2010-12-28,1,260310,2
28699,Backwards Down the Number Line,2013-07-06,2,466913,2
28700,Tweezer,2013-07-06,2,602540,2
13879,McGrupp and the Watchful Hosemasters,1990-02-25,2,524617,2
28701,Sand,2013-07-06,2,575687,2
18304,Also Sprach Zarathustra,1998-08-01,2,8176,2
3297,The Man Who Stepped Into Yesterday,1994-05-14,2,86387,2
19042,Tweezer > Catapult > Tweezer,1999-07-24,2,1051141,2
28703,Architect,2013-07-06,2,393091,2
15054,Hold Your Head Up,1990-11-03,2,36859,2
28704,Wilson,2013-07-06,2,268617,2
27671,Taste That Surrounds,1995-12-05,1,494237,2
28706,Possum,2013-07-06,2,560327,2
28707,Show of Life,2013-07-06,E,342857,2
28708,Tweezer Reprise,2013-07-06,E,291866,2
31505,Saw It Again,2016-10-24,1,297143,2
28947,Halfway to the Moon,2014-07-12,1,413231,2
30325,Cavern,2015-08-11,2,267677,2
30399,Possum,2015-08-16,1,576601,2
20003,Slave to the Traffic Light,1999-10-09,E,713639,2
18808,Weekapaug Groove,1998-11-15,2,560170,2
24451,Harry Hood,2011-06-04,2,233561,2
18130,Mike's Song,1998-07-10,2,605074,2
19359,My Left Toe,1999-07-07,2,112431,2
18946,Wipe Out,1998-11-27,E,126981,2
26344,Scent of a Mule,1998-07-09,2,183432,2
27693,46 Days,2013-10-20,1,471771,2
27687,Julius,2013-10-20,1,469394,2
27691,Sample in a Jar,2013-10-20,1,376059,2
27703,Slave to the Traffic Light,2013-10-20,2,648934,2
27706,Chalk Dust Torture,2013-07-31,1,402286,2
30326,Backwards Down the Number Line,2015-08-11,2,514664,2
27752,Ya Mar,2012-12-30,1,396591,2
14887,Hold Your Head Up,1990-10-06,1,120503,2
27757,Twenty Years Later,2012-12-30,2,431726,2
28871,Ocelot,2014-07-08,1,482011,2
28880,Harry Hood,2014-07-08,2,786469,2
28953,Carini,2014-07-12,2,796291,2
30327,Julius,2015-08-11,E,488725,2
10390,Hold Your Head Up,1991-10-06,1,149290,2
27718,Tela,2013-07-31,2,381231,2
27723,Julius,2013-07-31,E,443481,2
27746,Runaway Jim,2012-12-30,1,438387,2
27747,Cities,2012-12-30,1,369241,2
27748,Divided Sky,2012-12-30,1,966426,2
27750,Ride Captain Ride,2012-12-30,1,306051,2
27751,Ocelot,2012-12-30,1,654054,2
27754,"My Friend, My Friend",2012-12-30,1,357251,2
27755,Run Like an Antelope,2012-12-30,1,623647,2
27759,Backwards Down the Number Line,2012-12-30,2,512653,2
28873,46 Days,2014-07-08,2,405499,2
28949,A Song I Heard the Ocean Sing,2014-07-12,1,482377,2
31511,Maze,2016-10-24,2,584829,2
22605,Ghost,2009-03-07,2,767190,2
24572,Julius,2011-12-30,2,437211,2
27722,Run Like an Antelope,2013-07-31,2,639242,2
27724,Tweezer Reprise,2013-07-31,E,221910,2
27760,Julius,2012-12-30,2,493531,2
27763,Show of Life,2012-12-30,E,350250,2
28951,Run Like an Antelope,2014-07-12,1,598805,2
28952,Punch You In the Eye,2014-07-12,2,574798,2
27770,Tela,1994-06-11,1,393691,2
27791,Mike's Song,1991-03-15,1,349675,2
3074,Ghost,1999-09-22,2,948689,2
27762,Harry Hood,2012-12-30,E,721450,2
27795,Possum,1991-03-15,2,526472,2
27799,Destiny Unbound,1991-03-15,2,333819,2
27801,Harry Hood,1991-03-15,2,718080,2
21531,Prince Caspian,2003-07-19,2,574224,2
27802,Chalk Dust Torture,1991-03-15,2,348604,2
28249,The Man Who Stepped Into Yesterday > Avenu Malkenu > The Man Who Stepped Into Yesterday,2000-07-04,1,527360,2
31676,Prince Caspian,2016-12-28,1,503136,2
21380,Ghost > Low Rider,2003-02-26,2,1037192,2
24837,Crosseyed and Painless,2011-08-08,2,748983,2
29173,Ocelot,2014-08-02,1,542433,2
32214,Plasma,2017-08-05,1,660950,2
27876,Gotta Jibboo,2013-12-30,1,589166,2
28958,Tube,2014-07-12,E,269140,2
28960,First Tube,2014-07-12,E,484049,2
29020,Mike's Song,2014-07-25,1,443429,2
27878,Mike's Song,2013-12-30,2,459389,2
27879,Devotion To A Dream,2013-12-30,2,341891,2
28957,Harry Hood,2014-07-12,2,992575,2
27886,Slave to the Traffic Light,2013-12-30,E,592405,2
27893,Halfway to the Moon,2013-12-31,1,364957,2
28954,Ghost,2014-07-12,2,948584,2
27908,Twenty Years Later,2013-12-31,3,375510,2
30331,Sample in a Jar,2015-08-12,1,303334,2
22189,46 Days,2009-11-18,1,721502,2
25388,Down with Disease,2012-07-07,2,361221,2
27883,Harry Hood,2013-12-30,2,752901,2
1804,The Man Who Stepped Into Yesterday,1992-07-16,2,85656,2
21820,Hold Your Head Up,2004-04-16,2,219480,2
20617,Harry Hood,2000-06-22,2,863295,2
25477,Split Open and Melt,2012-08-18,1,700003,2
27945,Chalk Dust Torture,1999-07-30,S,489326,2
27950,Waste,1999-07-30,S,529319,2
9870,The Man Who Stepped Into Yesterday,1991-07-27,1,81607,2
27953,Sample in a Jar,1999-07-30,1,320522,2
30865,Waking Up Dead,2016-06-29,1,364176,2
21479,Slave to the Traffic Light,2003-07-15,2,681247,2
32159,Golden Age,2017-08-01,2,1207876,2
15359,Hold Your Head Up,1990-12-31,2,32679,2
22921,Run Like an Antelope,2009-06-07,E,632555,2
24096,Light Up Or Leave Me Alone,2011-06-14,1,517146,2
24243,Tweezer Reprise,2010-06-19,1,170292,2
25291,46 Days,2012-07-01,2,470648,2
25322,The Man Who Stepped Into Yesterday > Avenu Malkenu > The Man Who Stepped Into Yesterday,2012-07-04,1,520411,2
10614,Harry Hood,1991-11-15,2,743732,2
25008,Piper,2012-06-15,2,734955,2
27907,Light,2013-12-31,3,1009659,2
17395,Down with Disease,1997-08-17,2,1455151,2
3490,Harry Hood,1994-05-27,1,779624,2
29175,Cavern,2014-08-02,1,287086,2
32018,Wading in the Velvet Sea,2017-07-23,2,449959,2
29096,Undermind,2014-07-29,1,367438,2
29106,If I Could,2014-07-29,2,529215,2
31521,Cities,2016-10-25,1,468349,2
32216,Petrichor,2017-08-05,2,1011905,2
29100,Ocelot,2014-07-29,1,642456,2
31520,Chalk Dust Torture,2016-10-25,1,412891,2
25663,Prince Caspian,2012-09-01,2,677799,2
29120,Devotion To a Dream,2014-07-30,1,499984,2
31522,Foam,2016-10-25,1,539585,2
29099,Divided Sky,2014-07-29,1,966609,2
29101,Halfway to the Moon,2014-07-29,1,404297,2
29110,Mike's Song,2014-07-29,2,448131,2
29111,Prince Caspian,2014-07-29,2,410462,2
29112,Waves,2014-07-29,2,416888,2
29113,Weekapaug Groove,2014-07-29,2,361404,2
29114,Cavern,2014-07-29,2,251794,2
29116,Run Like an Antelope,2014-07-29,2,572264,2
29140,Chalk Dust Torture,2014-08-01,1,399491,2
12166,Mike's Song,1995-12-07,2,1038263,2
21379,Stash,2003-02-26,2,1163807,2
29128,Stealing Time From the Faulty Plan,2014-07-30,1,355527,2
29129,David Bowie,2014-07-30,2,735608,2
29130,Fuego,2014-07-30,2,1112007,2
29131,Gotta Jibboo,2014-07-30,2,458815,2
29136,Waste,2014-07-30,2,331442,2
29138,First Tube,2014-07-30,2,481254,2
29144,Rift,2014-08-01,1,355683,2
32183,Sneakin' Sally Through the Alley,2017-08-02,2,413727,2
161,Suzy Greenberg,1987-02-13,1,557740,2
17756,Mike's Song,1997-12-31,2,842240,2
29141,The Moma Dance,2014-08-01,1,502152,2
29142,Heavy Things,2014-08-01,1,324650,2
29145,46 Days,2014-08-01,1,383765,2
29147,Devotion To a Dream,2014-08-01,1,388571,2
29150,Free,2014-08-01,1,381283,2
29151,Character Zero,2014-08-01,1,377835,2
29153,Theme From the Bottom,2014-08-01,2,433293,2
29157,Fuego,2014-08-01,2,579370,2
29178,Ghost,2014-08-02,2,720562,2
30397,Stash,2015-08-16,1,703425,2
29133,Piper,2014-07-30,2,754599,2
29164,AC/DC Bag,2014-08-02,1,324180,2
29166,Cities,2014-08-02,1,387788,2
29169,Possum,2014-08-02,1,455706,2
29170,Sample in a Jar,2014-08-02,1,308663,2
29179,Mike's Song,2014-08-02,2,414433,2
29181,Joy,2014-08-02,2,337110,2
29182,Weekapaug Groove,2014-08-02,2,307122,2
29183,Julius,2014-08-02,2,433032,2
29184,Sand,2014-08-02,2,532663,2
29139,The Lizards,2014-07-30,E,624327,2
29158,Slave to the Traffic Light,2014-08-01,2,550609,2
29161,Run Like an Antelope,2014-08-01,2,595879,2
29172,Maze,2014-08-02,1,548807,2
29177,Carini,2014-08-02,2,507429,2
29185,Wading in the Velvet Sea,2014-08-02,2,322534,2
29187,Quinn the Eskimo,2014-08-02,E,329300,2
32096,Destiny Unbound,2017-07-28,1,475011,2
19163,Sneakin' Sally Through the Alley,1999-12-11,2,420153,2
29196,Taste,2014-08-03,1,431517,2
29199,Stealing Time From the Faulty Plan,2014-08-03,1,278309,2
29205,The Wedge,2014-08-03,2,352914,2
19993,Ghost > My Left Toe,1999-10-09,1,1381120,2
22511,You Enjoy Myself,2009-12-31,3,1105763,2
29191,Pebbles and Marbles,2014-08-03,1,489770,2
31523,Waking Up Dead,2016-10-25,1,360986,2
4582,The Vibration of Life > Fly Famous Mockingbird,1994-10-27,1,307383,2
27264,Taste,2013-08-04,1,508056,2
31524,Divided Sky,2016-10-25,1,984738,2
19910,While My Guitar Gently Weeps,1999-10-02,E,393665,2
29784,Wolfman's Brother,2014-12-31,1,646635,2
29785,Halfway to the Moon,2014-12-31,1,428983,2
7676,Slave to the Traffic Light,1993-12-30,2,615105,2
29781,The Wedge,2014-12-31,1,470596,2
20709,The Mango Song,2000-06-09,2,578247,2
24175,Mike's Song,2011-06-17,1,469760,2
29780,Sample in a Jar,2014-12-31,1,279197,2
29782,555,2014-12-31,1,418090,2
29783,Heavy Things,2014-12-31,1,375327,2
29786,Bouncing Around the Room,2014-12-31,1,259082,2
29787,Kill Devil Falls,2014-12-31,1,453094,2
31526,Walk Away,2016-10-25,1,373577,2
25372,Run Like an Antelope,2012-07-06,2,667716,2
29793,Ghost,2014-12-31,2,997512,2
29800,The Dogs,2014-12-31,3,178207,2
31527,What's the Use?,2016-10-25,1,350093,2
32200,Scents and Subtle Sounds,2017-08-04,2,989727,2
29320,Ghost,2014-07-20,2,680673,2
29791,A Song I Heard the Ocean Sing,2014-12-31,1,626808,2
29795,Cities,2014-12-31,2,661603,2
29799,Auld Lang Syne,2014-12-31,3,96836,2
29804,Bug,2014-12-31,3,412056,2
29318,Mike's Song,2014-07-20,2,405786,2
29323,Character Zero,2014-07-20,E,392046,2
29332,Ocelot,2014-08-29,1,549930,2
29805,Backwards Down the Number Line,2014-12-31,3,461218,2
29808,Julius,2014-12-31,3,430681,2
29809,Golgi Apparatus,2014-12-31,E,286067,2
30400,Down with Disease,2015-08-16,2,708310,2
29336,46 Days,2014-08-29,2,581094,2
29341,Harry Hood,2014-08-29,2,720927,2
31528,More,2016-10-25,1,422609,2
29339,Ghost,2014-08-29,2,759693,2
29388,Joy,2014-08-31,2,345809,2
29819,Bathtub Gin,2015-01-01,1,760895,2
19616,Back at the Chicken Shack,1999-09-09,1,332565,2
29813,David Bowie,2015-01-01,1,603951,2
29815,Undermind,2015-01-01,1,468271,2
29820,Twist,2015-01-01,2,485355,2
29821,Piper,2015-01-01,2,581747,2
29822,Prince Caspian,2015-01-01,2,427416,2
28252,Saw It Again,2000-07-04,2,421094,2
31529,Stealing Time From the Faulty Plan,2016-10-25,2,352627,2
1296,Harry Hood,1992-04-25,2,804911,2
16696,Theme From the Bottom,1997-11-23,1,619833,2
19617,Stash,1999-09-09,1,864470,2
21312,Run Like an Antelope,2003-02-21,1,896183,2
21546,Taste,2003-07-21,2,680803,2
25940,The Curtain With,2000-09-17,1,922984,2
10959,Bouncing Around the Room,2003-02-28,1,254093,2
29794,Theme From the Bottom,2014-12-31,2,744072,2
19826,Mountains in the Mist,1999-09-26,2,440242,2
30189,No Men In No Man's Land,2015-08-04,1,463909,2
30407,You Enjoy Myself,2015-08-16,2,1242697,2
30408,Backwards Down the Number Line,2015-08-16,E,588617,2
30406,Sneakin' Sally Through the Alley,2015-08-16,2,457927,2
30461,"My Friend, My Friend",1994-10-18,1,425117,2
30465,Tela,1994-10-18,1,414276,2
30467,Guyute,1994-10-18,1,650841,2
30472,Silent in the Morning,1994-10-18,2,304692,2
30475,Lifeboy,1994-10-18,2,553221,2
30478,Nellie Kane,1994-10-18,2,177528,2
18777,Tweezer,1998-11-14,1,981290,2
30470,David Bowie,1994-10-18,2,875703,2
30473,Reba,1994-10-18,2,1126635,2
30479,Llama,1994-10-18,2,626860,2
17724,Sneakin' Sally Through the Alley,1997-12-30,1,655073,2
21280,Round Room,2003-02-16,1,743393,2
30180,Down with Disease,2015-08-02,2,1143745,2
30398,David Bowie,2015-08-16,1,769202,2
31535,Taste,2016-10-25,2,501812,2
8888,Run Like an Antelope,1991-03-22,2,582531,2
24930,Tweezer,2011-09-03,2,861127,2
27756,Down with Disease,2012-12-30,2,1142178,2
31536,Friday,2016-10-25,2,418403,2
20156,Gotta Jibboo,1999-12-17,1,733153,2
31537,Waves,2016-10-25,2,435853,2
30599,Harry Hood,1993-04-24,2,797989,2
20157,Punch You In the Eye,1999-12-17,1,634175,2
31538,Julius,2016-10-25,2,427651,2
17797,Julius,1997-12-05,2,1023504,2
21509,Down with Disease,2003-07-18,2,1382217,2
31539,Good Times Bad Times,2016-10-25,2,309943,2
12651,Down with Disease,1995-06-26,2,1426233,2
30203,Crosseyed and Painless,2015-08-04,2,452911,2
13375,Slave to the Traffic Light,1995-11-18,1,749949,2
17645,Ya Mar,1997-12-13,1,1123474,2
20726,Sand,2000-07-10,2,998322,2
20728,Fee,2000-07-10,2,465528,2
2977,David Bowie,1994-04-30,2,833019,2
30603,Skin It Back,2015-08-11,1,132441,2
17660,Weekapaug Groove,1997-12-13,2,576000,2
18882,Tweezer,1998-11-24,2,1048529,2
18893,David Bowie,1998-11-25,1,1171513,2
27306,Slave to the Traffic Light,2013-08-03,2,635847,2
31540,Show of Life,2016-10-25,E,350929,2
19557,Ghost,1999-07-23,2,1011984,2
20145,Sand,1999-12-16,2,1347866,2
16705,Down with Disease,1997-11-23,2,722887,2
18294,Weekapaug Groove,1998-08-01,1,796186,2
25653,Tweezer,2012-09-01,1,793678,2
18899,Drowned,1998-11-25,2,710922,2
20128,Free,1999-12-15,2,970971,2
26541,Simple,1994-11-16,2,2052624,2
2967,Chalk Dust Torture,1994-04-30,1,390060,2
18918,Ya Mar,1998-11-27,1,642090,2
18934,Dog Log,1998-11-27,2,111047,2
18941,Wipe Out,1998-11-27,2,98220,2
18930,Wipe Out,1998-11-27,2,122018,2
18933,Chalk Dust Torture,1998-11-27,2,251220,2
19539,Mike's Song,1999-07-21,2,788898,2
19543,Weekapaug Groove,1999-07-21,2,768705,2
28933,Light,2014-07-13,2,696085,2
29860,Light,2015-01-03,2,634671,2
17777,David Bowie,1997-12-03,2,1611024,2
18940,Weekapaug Groove,1998-11-27,2,473260,2
10961,Tweezer,2003-02-28,2,1661753,2
17944,Tube > Tube,1998-11-02,1,858096,2
29850,Divided Sky,2015-01-03,1,951327,2
17965,Brain Damage,1998-11-02,2,241084,2
19600,Tweezer,1999-08-01,2,761208,2
20704,The Moma Dance,2000-06-09,1,609567,2
30384,Piper,2015-08-15,2,943229,2
672,Tweezer,1992-03-17,2,677381,2
20689,The Mango Song,2000-06-30,2,732891,2
20707,Tweezer,2000-06-09,2,1886485,2
21125,Down with Disease,2003-12-02,1,562260,2
25822,Tweezer,2012-08-22,2,874632,2
30322,Sand,2015-08-11,2,577463,2
16296,Slave to the Traffic Light,1996-11-22,2,686916,2
27416,Roggae,2013-10-18,2,563148,2
30341,Scents and Subtle Sounds,2015-08-12,2,920869,2
5040,Tweezer,1994-12-01,2,1342563,2
22560,Fluffhead,2009-03-06,1,939363,2
29319,The Wedge,2014-07-20,2,892291,2
17760,Weekapaug Groove,1997-12-31,2,1111301,2
26544,Chalk Dust Torture,1994-11-16,2,421956,2
30204,Weekapaug Groove,2015-08-04,2,778371,2
25174,Run Like an Antelope,2012-06-24,2,677564,2
16843,Fluffhead,1997-02-23,1,933851,2
26188,Waves,2012-12-29,2,566465,2
21510,Catapult,2003-07-18,2,233352,2
29561,Seven Below,2014-10-27,2,604134,2
19274,Chalk Dust Torture,1999-07-10,1,858697,2
22583,Waste,2009-03-06,2,335438,2
19136,Bug,1999-12-05,1,445623,2
26843,Whipping Post > Drums,1984-11-03,1,961463,2
29676,Theme From the Bottom,2014-11-02,2,475716,2
30615,Roggae,2015-12-30,1,568816,2
30621,Ghost,2015-12-30,2,199340,2
20082,David Bowie,1999-12-10,2,881267,2
30609,Sample in a Jar,2015-12-30,1,366916,2
30614,555,2015-12-30,1,379481,2
30619,Ghost,2015-12-30,2,331024,2
30620,Can't Always Listen,2015-12-30,2,312424,2
30626,Weekapaug Groove,2015-12-30,2,300382,2
30627,What's the Use?,2015-12-30,2,392882,2
30637,Walls of the Cave,2015-12-31,1,669100,2
30389,Sleeping Monkey,2015-08-15,E,414589,2
30610,Free,2015-12-30,1,640810,2
30616,The Dogs,2015-12-30,1,215249,2
30617,46 Days,2015-12-30,1,464692,2
30622,Waves,2015-12-30,2,592536,2
30624,Mike's Song,2015-12-30,2,436741,2
30625,Bouncing Around the Room,2015-12-30,2,223190,2
30628,Weekapaug Groove,2015-12-30,2,222824,2
30629,Character Zero,2015-12-30,E,453512,2
30631,Possum,2015-12-31,1,515082,2
30638,The Wedge,2015-12-31,2,391523,2
30639,Wilson,2015-12-31,2,269296,2
30640,A Song I Heard the Ocean Sing,2015-12-31,2,490292,2
30643,Piper,2015-12-31,2,355997,2
30652,Cavern,2015-12-31,E,325669,2
30656,Stash,2016-01-01,1,693629,2
30658,Rift,2016-01-01,1,385776,2
30660,Ocelot,2016-01-01,1,617326,2
30662,Run Like an Antelope,2016-01-01,1,751909,2
30667,Light,2016-01-01,2,1060598,2
30682,Sand,2016-01-02,2,562991,2
30651,Tube,2015-12-31,E,286537,2
30653,Stealing Time From the Faulty Plan,2016-01-01,1,307984,2
30663,Down with Disease,2016-01-01,2,894955,2
30664,Dirt,2016-01-01,2,321907,2
30666,Theme From the Bottom,2016-01-01,2,523598,2
30668,Fuego,2016-01-01,2,673855,2
30670,Farmhouse,2016-01-01,E,361744,2
30685,Harry Hood,2016-01-02,2,709930,2
10553,David Bowie,1991-11-13,2,890253,2
20580,Walk Away,2000-06-14,2,257593,2
20673,What's the Use?,2000-06-25,2,608967,2
20876,What's the Use?,2000-09-11,2,517982,2
30649,The Horse > Silent in the Morning,2015-12-31,3,398080,2
30650,Backwards Down the Number Line,2015-12-31,3,385176,2
19337,What's the Use?,1999-07-04,2,479190,2
19520,You Enjoy Myself,1999-07-20,1,1474429,2
21033,Pebbles and Marbles,2003-01-03,1,915409,2
21837,Pebbles and Marbles,2004-04-17,2,1130789,2
23548,46 Days,2010-10-12,1,531618,2
30618,Chalk Dust Torture,2015-12-30,2,1365185,2
30648,David Bowie,2015-12-31,3,706873,2
1076,Mike's Song,1992-04-13,2,412055,2
19184,Taste,1999-12-30,2,751491,2
20070,Tweezer,1999-12-10,1,858619,2
20872,Stash,2000-09-11,1,923089,2
21777,46 Days,2003-08-03,3,2323435,2
30404,Shine a Light,2015-08-16,2,268225,2
19728,Tweezer,1999-09-18,1,917995,2
24420,Down with Disease,2011-06-03,2,1454890,2
8579,Tweezer,1991-02-20,1,709564,2
10965,Harry Hood,2003-02-28,2,893388,2
14699,Weekapaug Groove,1990-09-16,1,395729,2
30235,Tweezer,2015-08-07,2,1157721,2
19981,Halley's Comet,1999-10-08,2,882286,2
21520,Scents and Subtle Sounds,2003-07-19,1,731063,2
25951,Down with Disease,2000-09-25,1,991373,2
8089,Harry Hood,1988-07-23,3,833071,2
17812,Tweezer,1997-12-06,2,1327125,2
30647,Carini,2015-12-31,3,526158,2
24868,Harry Hood,2011-08-09,2,626312,2
177,Lushington,1987-02-21,2,366054,2
17798,Slave to the Traffic Light,1997-12-05,2,1004016,2
20891,Mike's Song,2000-09-12,2,444682,2
30279,Slave to the Traffic Light,2015-08-08,2,812147,2
20830,Maze,2000-07-07,1,542981,2
25369,Sneakin' Sally Through the Alley,2012-07-06,2,772702,2
28931,Split Open and Melt,2014-07-13,1,803344,2
20688,Halley's Comet,2000-06-30,2,916689,2
26174,David Bowie,2012-12-28,2,1039909,2
3093,Theme From the Bottom,2000-07-03,2,613564,2
30063,Limb By Limb,2015-07-25,1,478041,2
30657,Undermind,2016-01-01,1,678661,2
51,Piggies,1985-11-14,1,150309,2
19054,Makisupa Policeman > Happy Birthday to You > Makisupa Policeman,1999-07-25,1,642429,2
30383,Steam,2015-08-15,2,66377,2
50,Makisupa Policeman,1985-11-14,1,302576,2
27506,Harry Hood,2013-10-23,2,803082,2
29824,Winterqueen,2015-01-01,2,499357,2
6730,Mike's Song,1993-05-01,2,600555,2
9425,Mike's Song,1991-05-12,2,377574,2
63,Makisupa Policeman,1986-04-15,1,397166,2
29103,Split Open and Melt,2014-07-29,1,809247,2
30669,Slave to the Traffic Light,2016-01-01,2,591726,2
31004,Julius,2016-07-09,1,444735,2
31011,Run Like an Antelope,2016-07-09,2,573492,2
31006,Down with Disease,2016-07-09,2,1114619,2
31472,Harry Hood,2016-10-19,2,983275,2
30710,The Landlady,1992-03-21,1,225437,2
30996,Pigtail,2016-07-09,1,423889,2
31008,Tela,2016-07-09,2,417724,2
31010,Twenty Years Later,2016-07-09,2,400091,2
31563,No Men In No Man's Land,2016-10-28,1,600921,2
31564,Dogs Stole Things,2016-10-28,1,254459,2
26488,Slave to the Traffic Light,1995-11-29,2,799321,2
29485,Winterqueen,2014-10-22,1,489796,2
30711,Runaway Jim,1992-03-21,1,448287,2
30718,The Squirming Coil,1992-03-21,1,433633,2
30719,My Sweet One,1992-03-21,1,241293,2
30721,Golgi Apparatus,1992-03-21,1,275331,2
30734,Bouncing Around the Room,1992-03-21,E,229773,2
22433,Gotta Jibboo,2009-12-29,2,696686,2
29490,Theme From the Bottom,2014-10-22,2,630962,2
29675,Piper,2014-11-02,2,804023,2
30712,Foam,1992-03-21,1,486635,2
30717,Dinner and a Movie,1992-03-21,1,214100,2
30726,"My Friend, My Friend",1992-03-21,2,376163,2
30727,Poor Heart,1992-03-21,2,195762,2
30729,David Bowie,1992-03-21,2,817006,2
30730,Weigh,1992-03-21,2,331180,2
17640,Prince Caspian > Jam,1997-12-12,2,1104039,2
23667,Carini,2010-10-22,2,480183,2
29801,Tweezer,2014-12-31,3,1027579,2
31566,Destiny Unbound,2016-10-28,1,428434,2
20149,Tweezer,1999-12-16,2,1303798,2
29861,Sneakin' Sally Through the Alley,2015-01-03,2,590341,2
31568,Home,2016-10-28,1,524408,2
21359,Slave to the Traffic Light,2003-02-25,1,857574,2
28128,Tube,2011-01-01,1,279876,2
14872,Possum,1990-10-05,2,614713,2
21979,Ghost,2004-06-26,2,979174,2
29859,Down with Disease,2015-01-03,2,1546710,2
31571,The Wedge,2016-10-28,1,463778,2
31572,Cavern,2016-10-28,1,279458,2
31573,Walls of the Cave,2016-10-28,1,706560,2
3077,Mike's Song,1999-09-22,2,692976,2
12865,David Bowie,1995-10-05,2,966766,2
28112,Taste,2011-08-05,1,547056,2
31574,Crimes of the Mind,2016-10-28,2,331703,2
24077,Sparkle,2010-06-13,1,269296,2
25027,Slave to the Traffic Light,2012-06-16,2,595879,2
21185,L.A. Woman,2003-12-30,2,351984,2
25549,Maze,2012-08-25,1,608836,2
8741,Run Like an Antelope,1991-02-08,2,637936,2
18932,Mirror in the Bathroom,1998-11-27,2,44957,2
31578,Twenty Years Later,2016-10-28,2,472607,2
31579,Blaze On,2016-10-28,2,473260,2
31581,Bouncing Around the Room,2016-10-28,E,245656,2
31582,Bold As Love,2016-10-28,E,348944,2
31975,Rise / Come Together,2017-07-19,2,447556,2
19056,Boogie On Reggae Woman,1999-07-25,1,675866,2
19058,Birds of a Feather,1999-07-25,2,1160856,2
21990,Birds of a Feather,2004-08-10,1,1272686,2
32015,Waves,2017-07-23,2,672784,2
19285,Fluffhead,1999-07-10,2,1319262,2
32111,Ya Mar,2017-07-29,1,589009,2
21329,Walls of the Cave,2003-02-22,1,1247713,2
23683,Fee,2010-10-24,1,403043,2
31584,Kill Devil Falls,2016-10-29,1,574171,2
31585,555,2016-10-29,1,346201,2
32110,Stealing Time From the Faulty Plan,2017-07-29,1,504268,2
19276,Water in the Sky,1999-07-10,1,357198,2
23511,Fee,2010-10-10,2,403043,2
25282,Fee,2012-07-01,1,727902,2
3073,Gotta Jibboo,1999-09-22,2,677904,2
16697,Black-Eyed Katy,1997-11-23,1,656901,2
31586,Roggae,2016-10-29,1,599040,2
5849,Tweezer > Sweet Emotion > Tweezer,1993-03-16,2,714580,2
27505,Wading in the Velvet Sea,2013-10-23,2,476447,2
30067,No Men In No Man's Land,2015-07-25,2,745509,2
21245,Cover of the Rolling Stone,2003-02-14,1,185051,2
23952,Backwards Down the Number Line,2011-06-01,2,584411,2
19078,Theme From the Bottom,1999-07-26,2,847569,2
29109,A Song I Heard the Ocean Sing,2014-07-29,2,519393,2
29137,Backwards Down the Number Line,2014-07-30,2,558237,2
18524,Reba,1998-10-15,1,1101793,2
31589,Wilson,2016-10-29,1,272222,2
20435,Taste,2000-05-23,1,619285,2
23783,Julius,2010-10-31,E,578664,2
31590,Maze,2016-10-29,1,643814,2
21268,Run Like an Antelope,2003-02-15,1,757812,2
1304,It's Ice,1992-04-29,1,519210,2
28656,Weekapaug Groove,1992-04-16,2,491468,2
21377,Final Flight,2003-02-26,1,266240,2
24404,Weekapaug Groove,2010-06-29,2,556931,2
24958,Roggae,2011-09-04,2,480157,2
8639,Run Like an Antelope,1991-02-22,1,698802,2
